player_id,match_id,minutes_played,rpe,session_load,acute_load,chronic_load,acwr,sleep_deviation,reaction_time_deviation,recovery_drop,warning_points,baseline_training_load,baseline_reaction_time,baseline_sleep,baseline_recovery,reaction_time_ms,sleep_duration,recovery_score
P001,M017,52,6.67,346.84,449.91,430.94800000000004,1.0440006682940866,-0.05624999999999947,-0.659374999999983,2.5775000000000006,0,417.1925,254.239375,7.96625,75.7175,253.58,7.91,73.14
P001,M018,61,5.8,353.8,432.31333333333333,425.02199999999993,1.0171551903979874,0.07705882352941096,-0.8905882352941035,-1.284117647058821,0,413.05411764705883,254.2005882352941,7.962941176470588,75.56588235294117,253.31,8.04,76.85
P001,M019,69,5.48,378.12,373.18,405.813,0.91958611478686,-0.01722222222222225,0.5488888888888539,0.037222222222226264,0,409.76222222222225,254.15111111111113,7.967222222222222,75.63722222222222,254.7,7.95,75.6
P001,M020,75,5.91,443.25,359.58666666666664,402.581,0.8932032725505342,0.11368421052631472,0.4199999999999875,0.6652631578947279,0,408.0968421052632,254.18,7.966315789473685,75.63526315789473,254.6,8.08,74.97
P001,M021,61,5.88,358.68,391.72333333333336,413.13800000000003,0.9481658267536109,-0.23199999999999932,5.229000000000042,1.3119999999999976,0,409.85450000000003,254.20099999999996,7.9719999999999995,75.602,259.43,7.74,74.29
P001,M022,81,7.42,601.02,393.34999999999997,395.502,0.9945588138618767,0.2590476190476192,6.240000000000009,3.2095238095238017,0,407.41761904761904,254.45,7.9609523809523814,75.5395238095238,260.69,8.22,72.33
P001,M023,82,5.12,419.84,467.6499999999999,419.024,1.1160458589484132,0.01727272727272755,-0.8736363636363649,0.7936363636363666,0,416.2177272727273,254.73363636363638,7.972727272727273,75.39363636363636,253.86,7.99,74.6
P001,M024,69,6.41,442.29,459.84666666666664,425.128,1.081666384398738,-0.033478260869565624,-0.6556521739130403,-2.090869565217389,0,416.3752173913043,254.69565217391303,7.973478260869566,75.35913043478261,254.04,7.94,77.45
P001,M025,64,5.44,348.16,487.71666666666664,429.39399999999995,1.1358255277592764,0.4179166666666667,-3.638333333333321,-1.3137499999999989,0,417.455,254.66833333333332,7.972083333333334,75.44625,251.03,8.39,76.76
P001,M026,77,6.19,476.63,403.43,411.09000000000003,0.9813666107178476,0.20119999999999916,-0.602800000000002,0.35880000000000223,0,414.6832,254.5228,7.9888,75.4988,253.92,8.19,75.14
P001,M027,66,7.05,465.3,422.35999999999996,416.863,1.0131865864804503,-0.23653846153846203,-0.15961538461536406,3.9749999999999943,0,417.0657692307692,254.49961538461537,7.996538461538462,75.485,254.34,7.76,71.51
P001,M028,79,5.68,448.72,430.03,428.709,1.003081344221838,-0.22777777777777874,-5.473703703703677,-1.9622222222222234,0,418.8522222222222,254.4937037037037,7.9877777777777785,75.33777777777777,249.02,7.76,77.3
P001,M029,63,6.15,387.45,463.54999999999995,438.201,1.0578478825926914,0.20035714285714246,-3.888214285714298,1.6478571428571342,0,419.9189285714286,254.2982142857143,7.979642857142857,75.40785714285714,250.41,8.18,73.76
P001,M030,63,6.19,389.97,433.8233333333333,439.134,0.9879065008251088,-0.04655172413793096,0.8558620689655072,0.38103448275862206,0,418.7993103448276,254.1641379310345,7.986551724137931,75.35103448275862,255.02,7.94,74.97
P002,M001,63,6.66,419.58,419.58,419.58,1.0,0.0,0.0,0.0,0,419.58,207.5,7.48,76.9,207.5,7.48,76.9
P002,M002,69,5.49,378.81,419.58,419.58,1.0,0.14999999999999947,-0.21000000000000796,0.9900000000000091,0,419.58,207.5,7.48,76.9,207.29,7.63,75.91
P002,M003,61,5.9,359.9,399.195,399.195,1.0,-0.04499999999999993,-6.764999999999986,1.3050000000000068,0,399.195,207.39499999999998,7.555,76.405,200.63,7.51,75.1
P002,M004,86,5.96,512.56,386.09666666666664,386.09666666666664,1.0,-0.17999999999999972,1.7200000000000273,3.3599999999999994,0,386.09666666666664,205.14,7.54,75.97,206.86,7.36,72.61
P002,M005,89,6.27,558.03,417.09,417.7125,0.9985097405512164,0.19500000000000028,0.46000000000000796,-0.030000000000001137,0,417.7125,205.57,7.495,75.13,206.03,7.69,75.16
P002,M006,81,5.65,457.65,476.8299999999999,445.776,1.06966279028032,0.015999999999999126,-1.1019999999999754,-0.9639999999999986,0,445.776,205.66199999999998,7.534000000000001,75.136,204.56,7.55,76.1
P002,M007,81,6.39,517.59,509.41333333333324,447.75499999999994,1.1377055160374163,-0.2066666666666661,8.701666666666682,-0.5133333333333354,0,447.75499999999994,205.47833333333332,7.536666666666666,75.29666666666667,214.18,7.33,75.81
P002,M008,72,6.37,458.64,511.09,457.7314285714286,1.1165717888218918,-0.17714285714285705,-2.181428571428569,-3.1999999999999886,0,457.7314285714286,206.72142857142856,7.507142857142857,75.37,204.54,7.33,78.57
P002,M009,58,6.33,367.14,477.96000000000004,457.84499999999997,1.0439340824951677,0.01499999999999968,2.161250000000024,0.030000000000001137,0,457.84499999999997,206.44875,7.485,75.77,208.61,7.5,75.74
P002,M010,62,5.23,324.26,447.78999999999996,447.76666666666665,1.0000521104742053,0.06333333333333346,-7.51888888888891,4.036666666666662,0,447.76666666666665,206.6888888888889,7.486666666666666,75.76666666666667,199.17,7.55,71.73
P002,M011,68,5.27,358.36,383.34666666666664,435.416,0.8804147451326241,0.026999999999999247,-0.11699999999999022,-0.257000000000005,0,435.416,205.93699999999998,7.493,75.363,205.82,7.52,75.62
P002,M012,82,6.76,554.32,349.92,429.294,0.8151057317362926,0.18454545454545368,-1.26636363636365,-0.18363636363635294,0,428.41090909090906,205.92636363636365,7.495454545454546,75.38636363636364,204.66,7.68,75.57
P002,M013,77,5.67,436.59,412.31333333333333,446.84499999999997,0.9227211523757306,0.15916666666666668,2.149166666666673,-1.6883333333333468,0,438.90333333333336,205.82083333333333,7.510833333333333,75.40166666666666,207.97,7.67,77.09
P002,M014,63,6.82,429.66,449.75666666666666,454.51399999999995,0.989533142360118,-0.30307692307692324,0.13384615384615017,-0.14846153846154664,0,438.72538461538466,205.98615384615385,7.523076923076923,75.53153846153846,206.12,7.22,75.68
P002,M015,84,6.02,505.68,473.52333333333337,446.224,1.0611785411213501,-0.19142857142857128,-1.4357142857142833,-1.017857142857153,0,438.07785714285717,205.99571428571429,7.501428571428571,75.54214285714285,204.56,7.31,76.56
P002,M016,77,5.83,448.91,457.31,440.98900000000003,1.0370099934465484,-0.018666666666666387,2.219999999999999,0.9500000000000028,0,442.58466666666664,205.9,7.488666666666666,75.61,208.12,7.47,74.66
P002,M017,66,6.65,438.9,461.4166666666667,440.11500000000007,1.0484002287280976,-0.037499999999999645,1.5412500000000193,2.690624999999997,0,442.98,206.03875,7.4875,75.550625,207.58,7.45,72.86
P002,M018,58,5.17,299.86,464.49666666666667,432.246,1.0746118336934678,-0.23529411764705888,-3.539411764705875,-1.857647058823531,0,442.74,206.12941176470588,7.485294117647059,75.39235294117647,202.59,7.25,77.25
P002,M019,63,6.22,391.86,395.89000000000004,416.36800000000005,0.950817546016985,-0.6022222222222222,17.39722222222224,6.245555555555555,0,434.8022222222222,205.93277777777777,7.472222222222222,75.49555555555555,223.33,6.87,69.25
P002,M020,66,6.26,413.16,376.8733333333333,418.84,0.8998026294846082,-0.9005263157894738,25.61157894736843,10.126842105263151,2,432.54210526315785,206.84842105263158,7.440526315789474,75.16684210526316,232.46,6.54,65.04
P002,M021,59,6.8,401.2,368.29333333333335,427.73,0.8610416228306018,-1.2255000000000003,27.591000000000008,19.8305,3,431.573,208.129,7.3955,74.6605,235.72,6.17,54.83
P002,M022,84,7.96,668.64,402.0733333333333,432.014,0.930695147225167,-1.637142857142858,34.48714285714286,24.16619047619048,3,430.12666666666667,209.44285714285715,7.337142857142858,73.71619047619048,243.93,5.7,49.55
P002,M023,78,6.72,524.16,494.3333333333333,443.446,1.1147542955248966,0.32727272727272716,-1.9404545454545712,-4.442272727272737,0,440.9681818181818,211.01045454545456,7.262727272727273,72.61772727272727,209.07,7.59,77.06
P002,M024,63,5.62,354.06,531.3333333333334,452.203,1.1749885191680138,0.2630434782608697,-4.256086956521756,-0.20913043478259397,0,444.5852173913043,210.92608695652174,7.27695652173913,72.8108695652174,206.67,7.54,73.02
P002,M025,49,6.73,329.77,515.62,444.64300000000003,1.1596269366660443,0.032083333333333464,-0.48875000000001023,-1.4004166666666578,0,440.81333333333333,210.74875,7.287916666666667,72.81958333333334,210.26,7.32,74.22
P002,M026,59,7.03,414.77,402.66333333333336,427.05199999999996,0.9428906393912999,0.1208000000000009,-4.109199999999987,-3.6144000000000034,0,436.37159999999994,210.7292,7.289199999999999,72.87559999999999,206.62,7.41,76.49
P002,M027,58,5.87,340.46,366.2,423.63800000000003,0.864417261907572,0.3561538461538474,-5.271153846153851,-2.995384615384623,0,435.54076923076923,210.57115384615386,7.293846153846153,73.01461538461538,205.3,7.65,76.01
P002,M028,75,5.06,379.5,361.6666666666667,413.794,0.8740258840550291,0.17296296296296365,-5.08592592592592,-0.07444444444445253,0,432.0192592592593,210.3759259259259,7.307037037037037,73.12555555555555,205.29,7.48,73.2
P002,M029,70,6.73,471.1,378.24333333333334,421.758,0.896825509731489,0.05678571428571377,2.825714285714298,-3.5017857142857167,0,430.1435714285714,210.1942857142857,7.313214285714286,73.12821428571428,213.02,7.37,76.63
P002,M030,75,6.23,467.25,397.02,429.68199999999996,0.9239856451980768,0.0348275862068963,-7.121724137931039,-4.631034482758622,0,431.5558620689655,210.29172413793103,7.315172413793103,73.24896551724137,203.17,7.35,77.88
P003,M001,58,6.79,393.82,393.82,393.82,1.0,0.0,0.0,0.0,0,393.82,200.86,8.61,69.1,200.86,8.61,69.1
P003,M002,82,6.03,494.46,393.82,393.82,1.0,0.40000000000000036,6.1699999999999875,-2.5900000000000034,0,393.82,200.86,8.61,69.1,207.03,9.01,71.69
P003,M003,61,6.04,368.44,444.14,444.14,1.0,0.040000000000000924,0.25499999999999545,4.174999999999997,0,444.14,203.945,8.809999999999999,70.395,204.2,8.85,66.22
P003,M004,70,5.43,380.1,418.9066666666667,418.9066666666667,1.0,-0.033333333333333215,-1.6899999999999977,3.893333333333331,0,418.9066666666667,204.03,8.823333333333332,69.00333333333333,202.34,8.79,65.11
P003,M005,60,5.68,340.8,414.3333333333333,409.205,1.0125324307702332,-0.08499999999999908,-6.987500000000011,-2.989999999999995,0,409.205,203.60750000000002,8.815,68.03,196.62,8.73,71.02
P003,M006,66,5.8,382.8,363.1133333333334,395.524,0.9180563842733523,0.012000000000002231,-7.309999999999974,0.1880000000000024,0,395.524,202.20999999999998,8.797999999999998,68.628,194.9,8.81,68.44
P003,M007,81,5.85,473.85,367.90000000000003,393.40333333333336,0.9351725540369934,-0.14999999999999858,5.178333333333313,-3.6133333333333297,0,393.40333333333336,200.99166666666667,8.799999999999999,68.59666666666666,206.17,8.65,72.21
P003,M008,78,6.85,534.3,399.15000000000003,404.8957142857143,0.985809397128714,0.20142857142857196,6.218571428571437,-1.32714285714286,0,404.8957142857143,201.73142857142855,8.778571428571428,69.11285714285714,207.95,8.98,70.44
P003,M009,78,5.4,421.2,463.6499999999999,421.07124999999996,1.1011200598473536,-0.31375000000000064,-9.108749999999986,-0.0012499999999988631,0,421.07124999999996,202.50875,8.80375,69.27875,193.4,8.49,69.28
P003,M010,80,6.8,544.0,476.45,421.0855555555556,1.1314802745285333,0.301111111111112,-2.166666666666657,0.6388888888888857,0,421.0855555555556,201.49666666666667,8.768888888888888,69.27888888888889,199.33,9.07,68.64
P003,M011,67,6.74,451.58,499.83333333333326,433.37700000000007,1.1533453167411587,-0.24899999999999878,-0.11000000000001364,1.1550000000000011,0,433.37700000000007,201.28,8.799,69.215,201.17,8.55,68.06
P003,M012,68,6.09,414.12,472.25999999999993,439.15299999999996,1.075388304303967,-0.14636363636363647,-4.349999999999994,-1.7399999999999949,0,435.0318181818182,201.26999999999998,8.776363636363637,69.11,196.92,8.63,70.85
P003,M013,68,6.27,426.36,469.8999999999999,431.11899999999997,1.0899542817644314,-0.12416666666666565,1.8725000000000023,-0.4549999999999983,0,433.2891666666667,200.9075,8.764166666666666,69.255,202.78,8.64,69.71
P003,M014,54,5.4,291.6,430.68666666666655,436.91100000000006,0.9857537728889099,0.17538461538461547,-1.5515384615384562,-0.29000000000000625,0,432.75615384615384,201.05153846153846,8.754615384615384,69.28999999999999,199.5,8.93,69.58
P003,M015,62,5.78,358.36,377.35999999999996,428.061,0.8815566005779549,-0.257142857142858,-3.580714285714265,1.0607142857142833,0,422.67357142857145,200.94071428571428,8.767142857142858,69.31071428571428,197.36,8.51,68.25
P003,M016,64,6.54,418.56,358.77333333333326,429.817,0.8347118269713233,0.02999999999999936,5.97799999999998,-0.960000000000008,0,418.386,200.70200000000003,8.75,69.24,206.68,8.78,70.2
P003,M017,65,4.58,297.7,356.17333333333335,433.39300000000003,0.8218253025160381,0.078125,-5.155625000000015,-0.9099999999999966,0,418.396875,201.075625,8.751875,69.3,195.92,8.83,70.21
P003,M018,67,5.86,392.62,358.20666666666654,415.77799999999996,0.8615334786031645,-0.1464705882352959,-2.652352941176474,2.313529411764705,0,411.2970588235294,200.77235294117648,8.756470588235295,69.35352941176471,198.12,8.61,67.04
P003,M019,72,5.93,426.96,369.6266666666666,401.61,0.9203622087763417,0.081666666666667,4.784999999999997,-0.2950000000000017,0,410.25944444444445,200.625,8.748333333333333,69.225,205.41,8.83,69.52
P003,M020,67,5.42,363.14,372.42666666666656,402.18600000000004,0.9260060436381836,0.09736842105263044,-6.19684210526313,0.5605263157894598,0,411.1384210526316,200.87684210526314,8.75263157894737,69.24052631578947,194.68,8.85,68.68
P003,M021,48,6.18,296.64,394.23999999999995,384.1,1.0263993751627178,0.13250000000000028,3.062999999999988,-0.38749999999998863,0,408.73850000000004,200.567,8.7575,69.2125,203.63,8.89,69.6
P003,M022,72,6.45,464.4,362.2466666666666,368.606,0.9827476130791865,0.11619047619047684,-4.002857142857152,1.030952380952371,0,403.4004761904762,200.71285714285716,8.763809523809524,69.23095238095237,196.71,8.88,68.2
P003,M023,57,7.4,421.8,374.72666666666663,373.634,1.002924430503291,0.13090909090909086,5.99909090909091,0.8340909090909179,0,406.1731818181818,200.5309090909091,8.76909090909091,69.18409090909091,206.53,8.9,68.35
P003,M024,71,6.73,477.83,394.2799999999999,373.178,1.056546741769343,0.08521739130434725,2.3482608695651948,0.7678260869565179,0,406.8526086956522,200.7917391304348,8.774782608695652,69.14782608695651,203.14,8.86,68.38
P003,M025,54,6.62,357.48,454.67666666666656,391.80100000000004,1.1604785762840486,-0.06833333333333336,-0.43958333333335986,1.255833333333328,0,409.81,200.88958333333335,8.778333333333334,69.11583333333333,200.45,8.71,67.86
P003,M026,66,5.82,384.12,419.0366666666666,391.713,1.0697543014060462,0.07439999999999891,2.7879999999999825,-0.7844000000000051,0,407.7168,200.872,8.7756,69.06559999999999,203.66,8.85,69.85
P003,M027,73,6.3,459.9,406.47666666666663,388.269,1.0468944640614282,-0.26846153846153875,0.7007692307692253,1.5157692307692372,0,406.8092307692308,200.97923076923078,8.778461538461539,69.09576923076924,201.68,8.51,67.58
P003,M028,74,4.82,356.68,400.49999999999994,404.489,0.9901381743384863,0.2014814814814816,-2.805185185185195,-0.8103703703703644,0,408.77555555555557,201.00518518518518,8.768518518518519,69.03962962962963,198.2,8.97,69.85
P003,M029,57,5.37,306.09,400.2333333333333,400.895,0.998349526268308,0.32428571428571473,0.585000000000008,-0.2314285714285802,0,406.915,200.905,8.775714285714285,69.06857142857142,201.49,9.1,69.3
P003,M030,84,5.48,460.32,374.2233333333332,388.808,0.9624887690925423,-0.13689655172413673,3.334827586206899,-1.7034482758620726,0,403.43827586206896,200.9251724137931,8.786896551724137,69.07655172413793,204.26,8.65,70.78
P004,M001,53,5.06,268.18,268.18,268.18,1.0,0.0,0.0,0.0,0,268.18,199.73,8.59,85.65,199.73,8.59,85.65
P004,M002,67,7.04,471.68,268.18,268.18,1.0,0.1999999999999993,-1.6599999999999966,-4.439999999999998,0,268.18,199.73,8.59,85.65,198.07,8.79,90.09
P004,M003,66,6.44,425.04,369.93,369.93,1.0,-0.049999999999998934,0.27000000000001023,-0.22999999999998977,0,369.93,198.89999999999998,8.69,87.87,199.17,8.64,88.1
P004,M004,66,5.33,351.78,388.3,388.3,1.0,-0.033333333333333215,-3.6899999999999977,-3.943333333333328,0,388.3,198.99,8.673333333333334,87.94666666666667,195.3,8.64,91.89
P004,M005,53,5.28,279.84,416.1666666666667,379.17,1.0975727685910455,0.07500000000000107,2.3125,-1.7374999999999972,0,379.17,198.0675,8.665,88.9325,200.38,8.74,90.67
P004,M006,51,6.0,306.0,352.21999999999997,359.304,0.9802841048248837,-0.3699999999999992,2.930000000000007,-1.7600000000000051,0,359.304,198.53,8.68,89.28,201.46,8.31,91.04
P004,M007,78,5.36,418.08,312.54,350.42,0.8919011471947949,0.07166666666666544,-4.87833333333333,-2.2866666666666617,0,350.42,199.01833333333332,8.618333333333334,89.57333333333334,194.14,8.69,91.86
P004,M008,73,5.76,420.48,334.63999999999993,360.0857142857143,0.9293342854875821,-0.12857142857142811,-4.131428571428586,-2.5300000000000153,0,360.0857142857143,198.32142857142858,8.628571428571428,89.89999999999999,194.19,8.5,92.43
P004,M009,64,6.16,394.24,381.52,367.635,1.0377684388047927,-0.10250000000000092,5.655000000000001,-2.0337499999999977,0,367.635,197.805,8.6125,90.21625,203.46,8.51,92.25
P004,M010,72,6.7,482.4,410.93333333333334,370.5911111111111,1.1088591199645013,0.09888888888888836,-2.0533333333333417,0.3822222222222251,0,370.5911111111111,198.43333333333334,8.601111111111111,90.44222222222223,196.38,8.7,90.06
P004,M011,54,6.58,355.32,432.3733333333334,381.772,1.1325433330190098,-0.13100000000000023,3.651999999999987,-0.28600000000000136,0,381.772,198.228,8.611,90.404,201.88,8.48,90.69
P004,M012,80,6.56,524.8,410.65333333333336,390.486,1.0516467513133207,0.06090909090909058,-1.4999999999999716,4.150000000000006,0,379.36727272727273,198.55999999999997,8.59909090909091,90.43,197.06,8.66,86.28
P004,M013,40,6.58,263.2,454.17333333333335,395.79799999999994,1.1474876915328864,-0.04416666666666558,1.3150000000000261,0.13416666666665833,0,391.4866666666667,198.43499999999997,8.604166666666666,90.08416666666666,199.75,8.56,89.95
P004,M014,80,6.54,523.2,381.1066666666666,379.614,1.0039320643249898,-0.15076923076923165,2.9538461538461718,-2.186153846153843,0,381.61846153846153,198.53615384615384,8.600769230769231,90.07384615384616,201.49,8.45,92.26
P004,M015,71,7.01,497.71,437.06666666666666,396.75600000000003,1.1016006479213083,-0.7199999999999998,17.39285714285714,8.600000000000009,0,391.7314285714286,198.74714285714285,8.59,90.23,216.14,7.87,81.63
P004,M016,74,6.14,454.36,428.0366666666667,418.543,1.0226826554659059,-1.0519999999999996,13.783333333333331,15.306666666666672,2,398.7966666666667,199.90666666666667,8.542,89.65666666666667,213.69,7.49,74.35
P004,M017,61,7.3,445.3,491.75666666666666,433.379,1.1347034966315088,-1.7662500000000003,24.47187500000001,17.549999999999997,3,402.269375,200.768125,8.47625,88.7,225.24,6.71,71.15
P004,M018,84,7.4,621.6,465.78999999999996,436.101,1.0680782662731798,-1.7823529411764714,33.41235294117649,26.27764705882352,3,404.8005882352941,202.2076470588235,8.372352941176471,87.66764705882352,235.62,6.59,61.39
P004,M019,75,5.72,429.0,507.08666666666664,456.213,1.1115129701842485,0.30666666666666664,-7.773888888888905,-6.412222222222226,0,416.845,204.0638888888889,8.273333333333333,86.20777777777778,196.29,8.58,92.62
P004,M020,67,6.44,431.48,498.6333333333334,459.689,1.0847188715269092,0.33052631578947356,-6.594736842105277,-4.934736842105266,0,417.4847368421053,203.65473684210528,8.289473684210526,86.54526315789474,197.06,8.62,91.48
P004,M021,69,7.19,496.11,494.02666666666664,454.5969999999999,1.0867354308688062,0.22399999999999842,-3.694999999999993,-2.7879999999999967,0,418.1845,203.325,8.306000000000001,86.792,199.63,8.53,89.58
P004,M022,81,6.77,548.37,452.1966666666667,468.67600000000004,0.9648385380660983,0.3733333333333331,-5.479047619047634,-5.025238095238095,0,421.8952380952381,203.14904761904762,8.316666666666666,86.92476190476191,197.67,8.69,91.95
P004,M023,87,5.79,503.73,491.9866666666667,471.033,1.0444844982552532,0.2063636363636352,-2.6599999999999966,-2.366818181818175,0,427.6440909090909,202.9,8.333636363636364,87.15318181818182,200.24,8.54,89.52
P004,M024,58,5.71,331.18,516.07,495.08600000000007,1.042384555410575,0.11739130434782652,-10.934347826086963,-2.8239130434782567,0,430.95217391304345,202.78434782608696,8.342608695652174,87.25608695652174,191.85,8.46,90.08
P004,M025,50,6.12,306.0,461.0933333333333,475.884,0.9689195966524053,0.22250000000000014,-6.398750000000007,-2.7862499999999812,0,426.795,202.32875,8.3475,87.37375000000002,195.93,8.57,90.16
P004,M026,87,7.02,610.74,380.30333333333334,456.713,0.8326965366287654,0.06359999999999921,-1.7727999999999895,-0.37479999999999336,0,421.9632,202.0728,8.3564,87.4852,200.3,8.42,87.86
P004,M027,63,5.02,316.26,415.97333333333336,472.351,0.8806445489335968,-0.05884615384615266,-6.364615384615405,-5.200384615384607,0,429.2238461538461,202.0046153846154,8.358846153846153,87.4996153846154,195.64,8.3,92.7
P004,M028,74,5.98,442.52,411.0,459.447,0.8945536699554029,0.11333333333333329,-3.568888888888921,-2.447777777777773,0,425.04,201.7688888888889,8.356666666666667,87.69222222222223,198.2,8.47,90.14
P004,M029,61,5.37,327.57,456.50666666666666,441.53900000000004,1.0338988552917558,0.32928571428571374,-2.2614285714285813,-1.620357142857145,0,425.6642857142857,201.64142857142858,8.360714285714286,87.77964285714286,199.38,8.69,89.4
P004,M030,71,5.83,413.93,362.1166666666666,431.396,0.83940663952996,-0.04206896551724171,-6.243448275862079,-4.614482758620696,0,422.28172413793106,201.56344827586207,8.372068965517242,87.8355172413793,195.32,8.33,92.45
P005,M001,60,6.02,361.2,361.2,361.2,1.0,0.0,0.0,0.0,0,361.2,199.93,7.02,91.16,199.93,7.02,91.16
P005,M002,68,5.36,364.48,361.2,361.2,1.0,-0.019999999999999574,-8.219999999999999,-3.7900000000000063,0,361.2,199.93,7.02,91.16,191.71,7.0,94.95
P005,M003,95,6.02,571.9,362.84000000000003,362.84000000000003,1.0,-0.41000000000000014,5.260000000000019,-0.914999999999992,0,362.84000000000003,195.82,7.01,93.055,201.08,6.6,93.97
P005,M004,69,5.61,387.09,432.52666666666664,432.52666666666664,1.0,-0.22333333333333183,3.146666666666647,-0.14000000000000057,0,432.52666666666664,197.57333333333335,6.873333333333332,93.36,200.72,6.65,93.5
P005,M005,72,5.64,406.08,441.1566666666666,421.16749999999996,1.0474613227912093,-0.07749999999999968,1.8099999999999739,0.35499999999998977,0,421.16749999999996,198.36,6.8175,93.395,200.17,6.74,93.04
P005,M006,51,5.93,302.43,455.02333333333326,418.15,1.0881820718243054,0.008000000000000007,-0.6419999999999959,0.23399999999999466,0,418.15,198.722,6.802,93.324,198.08,6.81,93.09
P005,M007,71,5.26,373.46,365.2,398.8633333333333,0.9156018352150695,0.05666666666666664,3.5049999999999955,-0.24499999999999034,0,398.8633333333333,198.615,6.803333333333334,93.28500000000001,202.12,6.86,93.53
P005,M008,62,5.98,370.76,360.6566666666667,395.2342857142857,0.9125136145890563,-0.021428571428571352,-0.2757142857142867,-0.9199999999999875,0,395.2342857142857,199.1157142857143,6.811428571428571,93.32000000000001,198.84,6.79,94.24
P005,M009,58,4.98,288.84,348.8833333333334,392.17499999999995,0.8896113554748095,-0.10874999999999968,-2.021250000000009,-0.17499999999999716,0,392.17499999999995,199.08125,6.80875,93.435,197.06,6.7,93.61
P005,M010,70,6.4,448.0,344.3533333333333,380.6933333333333,0.904542588960493,0.07333333333333325,-0.466666666666697,2.5544444444444423,0,380.6933333333333,198.85666666666668,6.796666666666667,93.45444444444445,198.39,6.87,90.9
P005,M011,72,6.8,489.6,369.2,387.424,0.952961096886099,0.23599999999999977,1.25,-1.801000000000002,0,387.424,198.81,6.804,93.199,200.06,7.04,95.0
P005,M012,64,6.63,424.32,408.81333333333333,400.264,1.0213592362374166,-0.25545454545454493,-5.383636363636356,1.8827272727272657,0,396.7127272727273,198.92363636363635,6.825454545454545,93.36272727272727,193.54,6.57,91.48
